,year,title
4128,2023,"Airavata Metascheduler: A Reliable, Fault Tolerant, and Resource-Aware Job Scheduling Service"
4129,2023,DNA metabarcoding illuminates the contribution of small and very small prey taxa to the diet of lions
4130,2023,CamPype: an open-source workflow for automated bacterial whole-genome sequencing analysis focused on Campylobacter
4131,2023,Characterising the RNA-binding protein atlas of the mammalian brain uncovers RBM5 misregulation in mouse models of Huntington’s disease
4132,2023,Interactions between plant‐beneficial microorganisms in a consortium: Streptomyces microflavus and Trichoderma harzianum
4133,2023,Understanding off-target growth defects introduced to influenza A virus by synonymous recoding
4134,2023,Downregulation of Microcephaly-Causing Genes as a Mechanism for ZIKV Teratogenesis: A Meta-analysis of RNA-Seq Studies
4135,2023,An extended transcription factor regulatory network controls hepatocyte identity
4136,2023,Mapping alternative polyadenylation in human cells using direct RNA sequencing technology
4137,2023,Novel potentially pathogenic variants detected in genes causing intellectual disability and epilepsy in Polish families
4138,2023,Evolutionary history of Staphylococcus aureus influences antibiotic resistance evolution
4139,2023,Genomic insights into southern white rhinoceros (Ceratotherium simum simum) reproduction: revealing granulosa cell gene expression
4140,2023,Graphical abstractGenotypic and Phenotypic Characterization of Antimicrobial and Heavy Metal tolerance in Salmonella enterica and Escherichia coli Isolates from Swine Feed Mills.
4141,2023,"IRIDA-ARIES Genomics, a key player in the One Health surveillance of diseases caused by infectious agents in Italy"
4142,2023,"SARS-CoV-2 spike protein diversity at an intra-host level, among SARS-CoV-2 infected individuals in South Africa, 2020 to 2022"
4143,2023,Fecal Microbial Structure and Metabolic Profile in Post-Weaning Diarrheic Piglets
4144,2023,The TOPLESS corepressor regulates developmental switches in the bryophyte Physcomitrium patens that were critical for plant terrestrialisation
4145,2023,Differential Expression of RNAseq Imprinted Genes from Bovine Females Before and After Puberty
4146,2023,Facilitating bioinformatics reproducibility with QIIME 2 Provenance Replay
4147,2023,Chromosome-scale genome sequence assemblies of the ‘Autumn Bliss’ and ‘Malling Jewel’ cultivars of the highly heterozygous red raspberry (Rubus idaeus L.) derived from long-read Oxford Nanopore sequence data
4148,2023,Resources and tools for rare disease variant interpretation
4149,2023,Levamisole suppresses activation and proliferation of human T cells by the induction of a p53-dependent DNA damage response
4150,2023,Splicing Characterization and Isoform Switch Events in Human Keratinocytes Carrying Oncogenes from High-Risk HPV-16 and Low-Risk HPV-84
4151,2023,"Replication elongates short DNA, reduces sequence bias and develops trimer structure"
4152,2023,Identification of Novel Candidate Genes for Familial Thyroid Cancer by Whole Exome Sequencing
4153,2023,A FLOWERING LOCUS T ortholog is associated with photoperiod-insensitive flowering in hemp (Cannabis sativa L.)
4154,2023,Biomedical data analyses facilitated by open cheminformatics workflows
4155,2023,ALAN is a computational approach that interprets genomic findings in the context of tumor ecosystems
4156,2023,Alterations of the gut microbiota in type 2 diabetics with or without subclinical hypothyroidism
4157,2023,"A comparison between Greengenes, SILVA, RDP, and NCBI reference databases in four published microbiota datasets"
4158,2023,GPR37L1 controls maturation and organization of cortical astrocytes during development
4159,2023,Genomics to Notebook (g2nb): extending the electronic notebook to address the challenges of bioinformatics analysis
4160,2023,The transcription regulator ATF4 is a mediator of skeletal muscle aging
4161,2023,Systemic Proteome Phenotypes Reveal Defective Metabolic Flexibility in Mecp2 Mutants
4162,2023,Connexin 43-mediated neurovascular interactions regulate neurogenesis in the adult brain subventricular zone
4163,2023,Gut Bacterial Communities in HIV-Infected Individuals with Metabolic Syndrome: Effects of the Therapy with Integrase Strand Transfer Inhibitor-Based and Protease Inhibitor-Based Regimens
4164,2023,Phenotypic and Molecular Characteristics of Carbapenem-Resistant Acinetobacter baumannii Isolates from Bulgarian Intensive Care Unit Patients
4165,2023,MyOmics: a galaxy-based analysis and visualization platform for omics data
4166,2023,In Vivo Mercury (De)Methylation Metabolism in Cephalopods under Different pCO2 Scenarios.
4167,2023,Comparative analysis of soybean transcriptional profiles reveals defense mechanisms involved in resistance against Diaporthe caulivora
4168,2023,A sex-specific switch in a single glial cell patterns the apical extracellular matrix
4169,2023,MAW: the reproducible Metabolome Annotation Workflow for untargeted tandem mass spectrometry
4170,2023,A unique gene expression signature in visceral adipose tissue identifies a high blood pressure group in patients with Cushing's syndrome
4171,2023,Serum 1H nuclear magnetic resonance–based metabolomics of sole lesion development in Holstein cows
4172,2023,kb_DRAM: annotation and metabolic profiling of genomes with DRAM in KBase
4173,2023,Using Next-Generation Sequencing to Disentangle the Diet and Incidence of Intestinal Parasites of Falkland Flightless Steamer Duck Tachyeres brachypterus and Patagonian Crested Duck Lophonetta specularioides Sharing a South Atlantic Island
4174,2023,The long-range interaction between two GNAS imprinting control regions delineates pseudohypoparathyroidism type 1B pathogenesis
4175,2023,An efficient method for high molecular weight bacterial DNA extraction suitable for shotgun metagenomics from skin swabs
4176,2023,"Facial Skin Microbiome: Aging-Related Changes and Exploratory Functional Associations with Host Genetic Factors, a Pilot Study"
4177,2023,Community-wide collaboration is a must to reinstall trust in bioinformatics solutions and biomedical interpretation
4178,2023,RAREFAN: A webservice to identify REPINs and RAYTs in bacterial genomes
4179,2023,Combined use of magnetic microbeads for endothelial cell isolation and enhanced cell engraftment in myocardial repair
4180,2023,Characterization of Histone Modifications in Late-Stage Rotator Cuff Tendinopathy
4181,2023,Enhancer-instructed epigenetic landscape and chromatin compartmentalization dictate a primary antibody repertoire protective against specific bacterial pathogens
4182,2023,Seasonal Shifts in Community Composition and Proteome Expression in a Sulfur-Cycling Cyanobacterial Mat
4183,2023,Insufficient Evidence of a Breastmilk Microbiota at Six-Weeks Postpartum: A Pilot Study
4184,2023,The Role of Multiple Intelligences Theory in Learning
4185,2023,Molecular docking and simulation studies against nucleoside diphosphate kinase (NDK) of Pseudomonas aeruginosa with secondary metabolite identified by genome mining from paenibacillusehimensis
4186,2023,Genomic and phenotypic signatures of bacteriophage coevolution with the phytopathogen Pseudomonas syringae
4187,2023,The role of the 5’ sensing function of ribonuclease E in cyanobacteria
4188,2023,A next-generation sequencing approach for the detection of mixed species in canned tuna
4189,2023,Timed exercise stabilizes behavioral rhythms but not molecular programs in the brain’s suprachiasmatic clock
4190,2022,Evaluation of single-cell RNAseq labelling algorithms using cancer datasets
4191,2022,A clinically useful and biologically informative genomic classifier for papillary thyroid cancer
4192,2022,A multi-omic Nicotiana benthamiana resource for fundamental research and biotechnology
4193,2022,TAD border deletion at the Kit locus causes tissue-specific ectopic activation of a neighboring gene
4194,2022,Training Infrastructure as a Service
4195,2022,APOE expression and secretion are modulated by mitochondrial dysfunction
4196,2022,EGFR TKI resistance in lung cancer cells using RNA sequencing and analytical bioinformatics tools
4197,2022,HNF1B Alters an Evolutionarily Conserved Nephrogenic Program of Target Genes
4198,2022,Repurposing Clemastine to Target Glioblastoma Cell Stemness
4199,2022,Transcriptional activity mediated by β-CATENIN and TCF/LEF family members is completely dispensable for survival and propagation of multiple human colorectal cancer cell lines
4200,2022,A Physcomitrella PIN protein acts in spermatogenesis and sporophyte retention
4201,2022,Visual Omics: a web-based platform for omics data analysis and visualization with rich graph-tuning capabilities
4202,2022,Nonstructural protein 1 widespread RNA decay phenotype varies among coronaviruses
4203,2022,MetaAnalyst: a user-friendly tool for metagenomic biomarker detection and phenotype classification
4204,2022,KARRIKIN INSENSITIVE2 (KAI2)-dependent signaling pathway controls vegetative reproduction in Marchantia polymorpha
4205,2022,A Deep Learning Approach to Predict Health Status Using Microbiome Profiling
4206,2022,Inhibition of myeloperoxidase attenuates thoracic aortic aneurysm formation in Marfan disease
4207,2022,Loss of NF1 in Melanoma Confers Sensitivity to SYK Kinase Inhibition
4208,2022,mTOR regulates T cell exhaustion and PD-1–targeted immunotherapy response during chronic viral infection
4209,2022,"Deletion of TRPC6, an Autism Risk Gene, Induces Hyperexcitability in Cortical Neurons Derived from Human Pluripotent Stem Cells"
4210,2022,"Evaluation of tools for describing, reproducing and reusing scientific workflows"
4211,2022,Workflow sharing with automated metadata validation and test execution to improve the reusability of published workflows
4212,2022,The molecular basis of phenotypic plasticity evolves in response to environmental predictability
4213,2022,An implementation framework to improve the transparency and reproducibility of computational models of infectious diseases
4214,2022,Draft Genome Sequence of Clinical Isolate USM026 of the Pathogenic Yeast Candida parapsilosis
4215,2022,Draft Genome Sequence of Clinical Isolate USM039K of the Pathogenic Yeast Candida parapsilosis
4216,2022,The nematode effector Mj-NEROSs interacts with ISP influencing plastid ROS production to suppress plant immunity
4217,2022,Novel Eubacterium rectale inhibitor from Coriandrum sativum L. for possible prevention of colorectal cancer: a computational approach
4218,2022,Did variants in inborn errors of immunity genes contribute to the extinction of Neanderthals?
4219,2022,A stem cell zoo uncovers intracellular scaling of developmental tempo across mammals
4220,2022,Circadian modulation by time-restricted feeding restores brain transcription and slows amyloid deposition in a mouse model of Alzheimer’s disease
4221,2022,An anti-inflammatory transcriptional cascade conserved from flies to humans.
4222,2022,Genomic Analysis of Surfactant-Producing Bacillus vallismortis TIM68: First Glimpse at Species Pangenome and Prediction of New Plipastatin-Like Lipopeptide
4223,2022,PrimedSherlock: a tool for rapid design of highly specific CRISPR-Cas12 crRNAs
4224,2022,Tool recommendation for workflow composition using frequent patterns
4225,2022,A comparative genomics approach for identifying genetic factors in Escherichia coli isolates associated with bovine diseases
4226,2022,Community-driven ELIXIR activities in single-cell omics
4227,2022,NBBt-test: a versatile method for differential analysis of multiple types of RNA-seq data
4228,2022,Investigation of the Defective Growth Pattern and Multidrug Resistance in a Clinical Isolate of Candida glabrata Using Whole-Genome Sequencing and Computational Biology Applications
4229,2022,acCRISPR: an activity-correction method for improving the accuracy of CRISPR screens
4230,2022,An accessible infrastructure for artificial intelligence using a Docker-based JupyterLab in Galaxy
4231,2022,ScriptManager: an interactive platform for reducing barriers to genomics analysis
4232,2022,Recruitment of the CoREST transcription repressor complexes by Nerve Growth factor IB-like receptor (Nurr1/NR4A2) mediates silencing of HIV in microglial cells
4233,2022,"GenomicSuperSignature facilitates interpretation of RNA-seq experiments through robust, efficient comparison to public databases"
4234,2022,An analysis of proteogenomics and how and when transcriptome-informed reduction of protein databases can enhance eukaryotic proteomics
4235,2022,"A Preliminary Evaluation of “GenDAI”, an AI-Assisted Laboratory Diagnostics Solution for Genomic Applications"
4236,2022,Combined small molecule treatment accelerates timing of maturation in human pluripotent stem cell-derived neurons
4237,2022,Motifizer: a tool for parsing high-throughput sequencing datasets and quantitative comparative analyses of transcription factor-binding sites
4238,2022,Pre‐exascale HPC approaches for molecular dynamics simulations. Covid‐19 research: A use case
4239,2022,"PDAUG: a Galaxy based toolset for peptide library analysis, visualization, and machine learning modeling"
4240,2022,Lessons learned and recommendations for data coordination in collaborative research: The CSER consortium experience
4241,2022,Directing cyanobacterial photosynthesis in a cytochrome c oxidase mutant using a heterologous electron sink
4242,2022,GEMmaker: process massive RNA-seq datasets on heterogeneous computational infrastructure
4243,2022,Estimating Movement Rates Between Eurasian and North American Birds That Are Vectors of Avian Influenza
4244,2022,Leveraging big data bioinformatics approaches to extract knowledge from Staphylococcus aureus public omics data
4245,2022,"Effect of Fermented Red Ginseng Concentrate Intake on Stool Characteristic, Biochemical Parameters, and Gut Microbiota in Elderly Korean Women"
4246,2022,"MOMIC: A Multi-Omics Pipeline for Data Analysis, Integration and Interpretation"
4247,2022,Model evolution in SARS-CoV-2 spike protein sequences using a generative neural network
4248,2022,Challenges in large-scale bioinformatics projects
4249,2022,Methyl Metabolism and the Clock: An Ancient Story With New Perspectives
4250,2022,Paired nicking-mediated COL17A1 reframing for junctional epidermolysis bullosa
4251,2022,Strategies for molecular authentication of herbal products: from experimental design to data analysis
4252,2022,"TGFα-EGFR pathway in breast carcinogenesis, association with WWOX expression and estrogen activation"
4253,2022,"Planemo: a command-line toolkit for developing, deploying, and executing scientific data analyses"
4254,2022,Empirical study on software and process quality in bioinformatics tools
4255,2022,Snaq: A Dynamic Snakemake Pipeline for Microbiome Data Analysis With QIIME2
4256,2022,Evidence of SARS-CoV-2 bacteriophage potential in human gut microbiota
4257,2022,p53-driven lipidome influences non-cell-autonomous lysophospholipids in pancreatic cancer
4258,2022,A Workflow Demonstrator for Processing Catalysis Research Data
4259,2022,Canonical Workflows to Make Data FAIR
4260,2022,The Specimen Data Refinery: A Canonical Workflow Framework and FAIR Digital Object Approach to Speeding up Digital Mobilisation of Natural History Collections
4261,2022,Pathogen size alters C-type lectin receptor signaling in dendritic cells to influence CD4 Th9 cell differentiation
4262,2022,The transcription factor HLH-26 controls probiotic-mediated protection against intestinal infection through up-regulation of the Wnt/BAR-1 pathway
4263,2022,Detection rates of aphid DNA in the guts of larval hoverflies and potential links to the provision of floral resources
4264,2022,IMA Genome - F16
4265,2022,Marginal zone B cells acquire dendritic cell functions by trogocytosis
4266,2022,The COMBAT-TB Workbench: Making Powerful Mycobacterium tuberculosis Bioinformatics Accessible
4267,2022,Mutability Patterns Across the Spike Glycoprotein Reveal the Diverging and Lineage-specific Evolutionary Space of SARS-CoV-2
4268,2022,The “Other” Rickettsiales: an Overview of the Family “Candidatus Midichloriaceae”
4269,2022,An omic and multidimensional spatial atlas from serial biopsies of an evolving metastatic breast cancer
4270,2022,The noncoding RNA CcnA modulates the master cell cycle regulators CtrA and GcrA in Caulobacter crescentus
4271,2022,Detection and identification of cis-regulatory elements using change-point and classification algorithms
4272,2022,MaxQuant and MSstats in Galaxy enable reproducible cloud-based analysis of quantitative proteomics experiments for everyone
4273,2022,"Shotgun Proteomics as a Powerful Tool for the Study of the Proteomes of Plants, Their Pathogens, and Plant–Pathogen Interactions"
4274,2022,RASCL: RAPID ASSESSMENT OF SARS-COV-2 CLADES THROUGH MOLECULAR SEQUENCE ANALYSIS
4275,2022,Phenotypic and transcriptomic analysis reveals early stress responses in transgenic rice expressing Arabidopsis DREB1a
4276,2022,Comparative Genomic and Metabolomic Analysis of Termitomyces Species Provides Insights into the Terpenome of the Fungal Cultivar and the Characteristic Odor of the Fungus Garden of Macrotermes natalensis Termites
4277,2022,"EpiBuilder: A Tool for Assembling, Searching, and Classifying B-Cell Epitopes"
4278,2021,Genome-Wide Identification of Stress-Associated Proteins (SAPs) Encoding A20/AN1 Zinc Finger in Almond (Prunus dulcis) and Their Differential Expression during Fruit Development
4279,2021,The Main Anthocyanin Monomer from Lycium ruthenicum Murray Fruit Mediates Obesity via Modulating the Gut Microbiota and Improving the Intestinal Barrier
4280,2021,LotuS2: an ultrafast and highly accurate tool for amplicon sequencing analysis
4281,2021,Putative Factors Interfering Cell Cycle Re-Entry in Alzheimer’s Disease: An Omics Study with Differential Expression Meta-Analytics and Co-Expression Profiling
4282,2021,LungMAP Portal Ecosystem: Systems-Level Exploration of the Lung
4283,2021,Galaxy workflows for fragment-based virtual screening: a case study on the SARS-CoV-2 main protease
4284,2021,A novel high-throughput sequencing approach reveals the presence of a new virus infecting Rosa: rosa ilarvirus-1 (RIV-1).
4285,2021,Endoderm development requires centrioles to restrain p53-mediated apoptosis in the absence of ERK activity.
4286,2021,Coupling miR/isomiR and mRNA Expression Signatures Unveils New Molecular Layers of Endometrial Receptivity
4287,2021,Diversity of Oral Microbiome of Women From Urban and Rural Areas of Indonesia: A Pilot Study
4288,2021,Regulated Multiset Rewriting Systems
4289,2021,Nkx2.9 Contributes to Mid-Hindbrain Patterning by Regulation of mdDA Neuronal Cell-Fate and Repression of a Hindbrain-Specific Cell-Fate
4290,2021,Loss of self-tolerance leads to altered gene expression and IMD pathway activation in Drosophila melanogaster
4291,2021,Genotype‐dependent contribution of CBF transcription factors to long‐term acclimation to high light and cool temperature
4292,2021,Asc-Seurat: analytical single-cell Seurat-based web application
4293,2021,The miRNome function transitions from regulating developmental genes to transposable elements during pollen maturation
4294,2021,ELIXIR and Toxicology: a community in development
4295,2021,Analyzing Large Microbiome Datasets Using Machine Learning and Big Data
4296,2021,The immuneML ecosystem for machine learning analysis of adaptive immune receptor repertoires
4297,2021,GA4GH Passport standard for digital identity and access permissions
4298,2021,"Bioinformatic Teaching Resources – For Educators, by Educators – Using KBase, a Free, User-Friendly, Open Source Platform"
4299,2021,The treasure inside barley seeds: microbial diversity and plant beneficial bacteria
4300,2021,PeptideShaker Online: A User-Friendly Web-Based Framework for the Identification of Mass Spectrometry-Based Proteomics Data
4301,2021,Vitamin D Modulation of Mitochondrial Oxidative Metabolism and mTOR Enforces Stress Adaptations and Anticancer Responses
4302,2021,FAIR data pipeline: provenance-driven data management for traceable scientific workflows
4303,2021,"Eoulsan 2: an efficient workflow manager for reproducible bulk, long-read and single-cell transcriptomics analyses"
4304,2021,Defining the Role of Nuclear Factor (NF)-κB p105 Subunit in Human Macrophage by Transcriptomic Analysis of NFKB1 Knockout THP1 Cells
4305,2021,The Evolution of Host Specialization in an Insect Pathogen
4306,2021,Comprehensive Analyses of NAC Transcription Factor Family in Almond (Prunus dulcis) and Their Differential Gene Expression during Fruit Development
4307,2021,easyfm: An easy software suite for file manipulation of Next Generation Sequencing data on desktops
4308,2021,Biotechnology Data Analysis Training with Jupyter Notebooks
4309,2021,The COMBAT-TB Workbench: Making powerful M. tuberculosis bioinformatics accessible
4310,2021,Excess S-adenosylmethionine inhibits methylation via catabolism to adenine
4311,2021,Population genomics indicate three different modes of divergence and speciation with gene flow in the green-winged teal duck complex
4312,2021,Transcriptome-informed reduction of protein databases: an analysis of how and when proteogenomics enhances eukaryotic proteomics
4313,2021,Short Read-Length Next Generation DNA Sequencing of Antibody CDR Combinations from Phage Selection Outputs.
4314,2021,GALAXY Workflow for Bacterial Next‐Generation Sequencing De Novo Assembly and Annotation
4315,2021,Modelling the bioinformatics tertiary analysis research process
4316,2021,Structured proteins are abundant in unevolved sequence space
4317,2021,Searchlight: automated bulk RNA-seq exploration and visualisation using dynamically generated R scripts
4318,2021,Packaging research artefacts with RO-Crate
4319,2021,Moving translational mass spectrometry imaging towards transparent and reproducible data analyses: a case study of an urothelial cancer cohort analyzed in the Galaxy framework
4320,2021,SigTools: Exploratory Visualization for Genomic Signals
4321,2021,RNAProt: an efficient and feature-rich RNA binding protein binding site predictor
4322,2021,The META tool optimizes metagenomic analyses across sequencing platforms and classifiers
4323,2021,OncoEnrichR: cancer-dedicated gene set interpretation
4324,2021,Svep1 orchestrates distal airway patterning and alveolar differentiation in murine lung development
4325,2021,"A community-based approach to image analysis of cells, tissues and tumors"
4326,2021,Males and Females Have Distinct Molecular Events in the Articular Cartilage during Knee Osteoarthritis
4327,2021,Structural model of PORCN illuminates disease-associated variants and drug binding sites
4328,2021,Exon skip‐inducing variants in FLNA in an attenuated form of frontometaphyseal dysplasia
4329,2021,A Vision for Science Gateways: Bridging the Gap and Broadening the Outreach
4330,2021,"Real-World, Self-Hosted Kubernetes Experience"
4331,2021,Investigating the Genomic Distribution of Phylogenetic Signal with CloudForest
4332,2021,"PTEN regulates adipose progenitor cell growth, differentiation, and replicative aging"
4333,2021,Assessing Reproducibility of High-throughput Experiments in the Case of Missing Data
4334,2021,"AskoR, A R Package for Easy RNASeq Data Analysis"
4335,2021,Human and Animal Dirofilariasis in Southeast of France
4336,2021,HOME-BIO (sHOtgun MEtagenomic analysis of BIOlogical entities): a specific and comprehensive pipeline for metagenomic shotgun sequencing data analysis
4337,2021,Coffee Consumption Modulates Amoxicillin-Induced Dysbiosis in the Murine Gut Microbiome
4338,2021,DNA Methyltransferase 3 (MET3) is regulated by Polycomb group complex during Arabidopsis endosperm development
4339,2021,SnakeLines: integrated set of computational pipelines for sequencing reads
4340,2021,A Novel SARS-CoV-2 Viral Sequence Bioinformatic Pipeline Has Found Genetic Evidence That the Viral 3′ Untranslated Region (UTR) Is Evolving and Generating Increased Viral Diversity
4341,2021,"Characterization of Enterococcus durans EDD2, a strain from beehives with inhibitory activity against Paenibacillus larvae"
4342,2021,Maternal GNAS Contributes to the Extra-Large G Protein α-Subunit (XLαs) Expression in a Cell Type-Specific Manner
4343,2021,Multimodal Single-Cell Characterization of the Human Granulocyte Lineage
4344,2021,Fused inverse-normal method for integrated differential expression analysis of RNA-seq data
4345,2021,Reproducible and accessible analysis of transposon insertion sequencing in Galaxy for qualitative essentiality analyses
4346,2021,The Foundational data initiative for Parkinson’s disease (FOUNDIN-PD): enabling efficient translation from genetic maps to mechanism
4347,2021,GYAN: Accelerating Bioinformatics Tools in Galaxy with GPU-Aware Computation Mapping
4348,2021,The temperature-regulated DEAD-box RNA helicase CrhR interactome: Autoregulation and photosynthesis-related transcripts
4349,2021,"UiLab, a Workbench for Conducting and Reproducing Experiments in GUI Visual Design"
4350,2021,The FTZ-F1 gene encodes two functionally distinct nuclear receptor isoforms in the ectoparasitic copepod salmon louse (Lepeophtheirus salmonis)
4351,2021,Methods included
4352,2021,Staphylococcus epidermidis Phages Transduce Antimicrobial Resistance Plasmids and Mobilize Chromosomal Islands
4353,2021,Comparative transcriptome analysis of human and murine choroidal neovascularization identifies fibroblast growth factor inducible-14 as phylogenetically conserved mediator of neovascular age-related macular degeneration
4354,2021,Trips-Viz: an environment for the analysis of public and user-generated ribosome profiling data
4355,2021,OpenDC 2.0: Convenient Modeling and Simulation of Emerging Technologies in Cloud Datacenters
4356,2021,"Monitoring SARS-CoV-2 Circulation and Diversity through Community Wastewater Sequencing, the Netherlands and Belgium"
4357,2021,"Draft genome of a biparental beetle species, Lethrus apterus"
4358,2021,"An atlas of the tissue and blood metagenome in cancer reveals novel links between bacteria, viruses and cancer"
4359,2021,Stitching and registering highly multiplexed whole-slide images of tissues and tumors using ASHLAR
4360,2021,Design considerations for workflow management systems use in production genomics research and the clinic
4361,2021,Dynamic Changes in Fecal Microbial Communities of Neonatal Dairy Calves by Aging and Diarrhea
4362,2021,A Primer on the Analysis of High-Throughput Sequencing Data for Detection of Plant Viruses
4363,2021,"A Bioinformatics Whole-Genome Sequencing Workflow for Clinical Mycobacterium tuberculosis Complex Isolate Analysis, Validated Using a Reference Collection Extensively Characterized with Conventional Methods and In Silico Approaches"
4364,2021,KnetMiner: a comprehensive approach for supporting evidence‐based gene discovery and complex trait analysis across species
4365,2021,Fast and accurate genome-wide predictions and structural modeling of protein–protein interactions using Galaxy
4366,2021,APE in the Wild: Automated Exploration of Proteomics Workflows in the bio.tools Registry
4367,2021,Making Canonical Workflow Building Blocks Interoperable across Workflow Languages
4368,2021,"Long-Term Exposure to Octenidine in a Simulated Sink Trap Environment Results in Selection of Pseudomonas aeruginosa, Citrobacter, and Enterobacter Isolates with Mutations in Efflux Pump Regulators"
4369,2021,Transparent Exploration of Machine Learning for Biomarker Discovery from Proteomics and Omics Data
4370,2021,Complete Whole Genome Sequences of Escherichia coli Surrogate Strains and Comparison of Sequence Methods with Application to the Food Industry
4371,2021,Deletion of the mitochondria-shaping protein Opa1 during early thymocyte maturation impacts mature memory T cell metabolism
4372,2021,CryptoGenotyper: A new bioinformatics tool for rapid Cryptosporidium identification
4373,2021,Epigenetic modulation via the C-terminal tail of H2A.Z
4374,2021,Soil microbial communities influencing organic phosphorus mineralization in a coastal dune chronosequence in New Zealand.
4375,2021,Countering reproducibility issues in mathematical models with software engineering techniques: A case study using a one-dimensional mathematical model of the atrioventricular node
4376,2021,Galaxy and MEAN Stack to Create a User-Friendly Workflow for the Rational Optimization of Cancer Chemotherapy
4377,2021,Reducing the efforts to create reproducible analysis code with FieldTrip
4378,2021,"A Pipeline for Non-model Organisms for de novo Transcriptome Assembly, Annotation, and Gene Ontology Analysis Using Open Tools: Case Study with Scots Pine."
4379,2021,Complete Genome Sequence of Burkholderia gladioli Phage Maja
4380,2021,"Draft Genome Sequence of Streptococcus agalactiae TA B490, a Multidrug-Resistant Strain Isolated from Bovine Mastitis in Argentina"
4381,2021,"Antennal Transcriptome Analysis and Identification of Candidate Chemosensory Genes of the Harlequin Ladybird Beetle, Harmonia axyridis (Pallas) (Coleoptera: Coccinellidae)"
4382,2021,"PDAUG - a Galaxy based toolset for peptide library analysis, visualization, and machine learning modeling"
4383,2021,In Vivo Phage Display as a Biomarker Discovery Tool for the Complex Neural Injury Microenvironment
4384,2021,Using Galaxy to Perform Large‐Scale Interactive Data Analyses—An Update
4385,2021,Using prototyping to choose a bioinformatics workflow management system
4386,2021,ChiRA: an integrated framework for chimeric read analysis from RNA-RNA interactome and RNA structurome data
4387,2021,Sustainable data analysis with Snakemake
4388,2021,Easymap: A User-Friendly Software Package for Rapid Mapping-by-Sequencing of Point Mutations and Large Insertions
4389,2021,Functional plasticity in oyster gut microbiomes along a eutrophication gradient in an urbanized estuary
4390,2021,iAnalysis V1.0: An Interactive Analysis Service System
4391,2021,Surveillance and Genetic Characterization of Virulent Newcastle Disease Virus Subgenotype V.3 in Indigenous Chickens from Backyard Poultry Farms and Live Bird Markets in Kenya
4392,2021,Design of intelligent acquisition system for moving object trajectory data under cloud computing
4393,2021,biotoolsSchema: a formalized schema for bioinformatics software description
4394,2020,Genomic analysis provides novel insights into diversification and taxonomy of Allorhizobium vitis (i.e. Agrobacterium vitis)
4395,2020,TEfinder: A Bioinformatics Pipeline for Detecting New Transposable Element Insertion Events in Next-Generation Sequencing Data
4396,2020,Effects of anthropogenic habitat disturbance and Giardia duodenalis infection on a sentinel species' gut bacteria
4397,2020,A secreted endoribonuclease ENDU-2 from the soma protects germline immortality in C. elegans
4398,2020,An Omic and Multidimensional Spatial Atlas from Serial Biopsies of an Evolving Metastatic Breast Cancer
4399,2020,NGScloud2: optimized bioinformatic analysis using Amazon Web Services
4400,2020,Mitigating Uncertainty in Developing and Applying Scientific Applications in an Integrated Computing Environment
4401,2020,The B chromosome of Sorghum purpureosericeum reveals the first pieces of its sequence
4402,2020,Cascabel: A Scalable and Versatile Amplicon Sequence Data Analysis Pipeline Delivering Reproducible and Documented Results
4403,2020,"Complete mitochondrial genome of the endangered species Brycon nattereri (Characiformes, Characidae)"
4404,2020,"A Modular Workflow for Model Building, Analysis, and Parameter Estimation in Systems Biology and Neuroscience"
4405,2020,Elucidating the impact of cottonseed hydrolysates on CHO cell culture performance through transcriptomic analysis
4406,2020,Ribosome quality control activity potentiates vaccinia virus protein synthesis during infection
4407,2020,Pruriception and neuronal coding in nociceptor subtypes in human and nonhuman primates
4408,2020,"OmicPioneer-sc: an integrated, interactive visualization environment for single-cell sequencing data"
4409,2020,TMExplorer: A tumour microenvironment single-cell RNAseq database and search tool
4410,2020,Galaxy CLIP-Explorer: a web server for CLIP-Seq data analysis
4411,2020,Zmat3 Is a Key Splicing Regulator in the p53 Tumor Suppression Program.
4412,2020,Integrating Science Gateways with Secure Cloud Computing Resources: An Examination of Two Deployment Patterns and Their Requirements
4413,2020,Global analysis of repetitive DNA from unassembled sequence reads using RepeatExplorer2
4414,2020,Practical guide for managing large-scale human genome data in research
4415,2020,Contact-dependent traits in Pseudomonas syringae B728a
4416,2020,A practical guide to mechanistic systems modeling in biology using a logic-based approach
4417,2020,The Importance of Earth Reference Controls in Spaceflight -Omics Research: Characterization of Nucleolin Mutants from the Seedling Growth Experiments
4418,2020,Adaptive translational pausing is a hallmark of the cellular response to severe environmental stress
4419,2020,"Precision Cas9 Genome Editing in vivo with All-in-one, Self-targeting AAV Vectors"
4420,2020,Development on Citrus medica infected with ‘Candidatus Liberibacter asiaticus’ has sex-specific and -nonspecific impacts on adult Diaphorina citri and its endosymbionts
4421,2020,GH directly inhibits steatosis and liver injury in a sex-dependent and IGF1-independent manner.
4422,2020,Supercomputing with MPI meets the Common Workflow Language standards: an experience report
4423,2020,Structural and functional comparison of Saccharomonospora azurea strains in terms of primycin producing ability
4424,2020,Monitoring SARS-CoV-2 circulation and diversity through community wastewater sequencing
4425,2020,Scanning window analysis of non-coding regions within normal-tumor whole-genome sequence samples
4426,2020,Transcriptomic Analysis of Naïve Human Embryonic Stem Cells Cultured in Three-Dimensional PEG Scaffolds
4427,2020,TIMEOR: a web-based tool to uncover temporal regulatory mechanisms from multi-omics data
